Date,spot,log_ret,rv_1m,rv_3m,iv_1m_synth,iv_3m_synth
2023-01-19,1.0797853469848633,0.00042104731419264534,0.08967723840731265,0.10451494252461367,0.10714988085965071,0.11446564124909114
2023-01-20,1.083388328552246,0.0033312026121230954,0.08967199785579856,0.10455460717277373,0.10714361924320995,0.11450908230428278
2023-01-23,1.086507797241211,0.002875225962125885,0.08969263124019199,0.10380535609316063,0.10716827281995643,0.11368849624057911
2023-01-24,1.0874292850494385,0.0008477594599432104,0.08790364065943868,0.10118437715197791,0.10503071672443862,0.11081797813134138
2023-01-25,1.088814616203308,0.0012731397801450267,0.08697828008721913,0.09735883112377663,0.10392505962764897,0.10662820804996907
2023-01-26,1.0922038555145264,0.0031079443693967086,0.08709266096175157,0.09726245221356729,0.10406172638162625,0.1065226530595197
2023-01-27,1.0894432067871094,-0.0025307945071393893,0.08782704738091913,0.09611101726592593,0.10493920007189918,0.10526159185186183
2023-01-30,1.0871455669403076,-0.002111230865447573,0.08828316872503783,0.0962715443579329,0.1054841917392148,0.10543740246879925
2023-01-31,1.0850694179534912,-0.0019115507750811752,0.0877635208392238,0.09516597088154587,0.10486329606888825,0.10422656912893662
2023-02-01,1.0860947370529175,0.0009444879359142555,0.08677325863159936,0.09370294927224801,0.10368009195320352,0.10262425559726034
2023-02-02,1.1012852191925049,0.013889426300072026,0.08424107868488054,0.0909688726770801,0.10065454406139875,0.09962987198922914
2023-02-03,1.0905125141143799,-0.009830096693875624,0.0925947616332759,0.09256013834087251,0.11063585201152033,0.10137263948451589
2023-02-06,1.079086184501648,-0.01053322466006526,0.09619753391176605,0.09501308190949698,0.11494058560123348,0.10405912384501112
2023-02-07,1.0730764865875244,-0.005584813467052059,0.08932151458313844,0.09486019624817206,0.10672484808593745,0.10389168218701827
2023-02-08,1.0729728937149048,-9.654286024440955e-05,0.08577110529873541,0.08913275114919579,0.10248267985480958,0.09761893629885125
2023-02-09,1.0715816020965576,-0.0012975112698280708,0.08585765952226891,0.08553903873546621,0.1025860982350388,0.09368307233561463
2023-02-10,1.0742292404174805,0.0024677288529569175,0.08583922174702037,0.08556682644895765,0.10256406805819253,0.09371350567238744
2023-02-13,1.0677714347839355,-0.006029713504830647,0.08185339202003947,0.08635564307425433,0.09780164240863068,0.09457742425341967
2023-02-14,1.0730419158935547,0.004923821832561969,0.08364209007985635,0.08659305282490375,0.09993884898866336,0.09483743740264444
2023-02-15,1.0735719203948975,0.000493805176462593,0.08364000531184759,0.0862641340962248,0.09993635802609888,0.09447720285352047
2023-02-16,1.0691757202148438,-0.004103335609945398,0.08398830330613166,0.08648066731540562,0.10035251812707886,0.09471435185046342
2023-02-17,1.0665756464004517,-0.0024348106615187685,0.08419743425866189,0.08482982951202744,0.10060239598957392,0.09290634044848212
2023-02-20,1.0684444904327393,0.0017506575018656283,0.08344554160844159,0.08406286050666062,0.09970400516798744,0.09206634956395557
2023-02-21,1.068261981010437,-0.00017083247061335562,0.08248045500883504,0.08178490389468619,0.0985508818559447,0.08957151238537842
2023-02-22,1.065200924873352,-0.0028695678084155025,0.08254626504838401,0.0820139303560267,0.09862951427173133,0.08982234408587118
2023-02-23,1.0605803728103638,-0.004347163411922486,0.08290555624877484,0.08211206951635501,0.09905880948643164,0.08992982691700781
2023-02-24,1.0598047971725464,-0.0007315422531570732,0.08141541952957994,0.0819880667672417,0.09727833570331719,0.08979401806660765
2023-02-27,1.0554758310317993,-0.0040930476331470945,0.08185926862034046,0.08233720825114516,0.09780866400110269,0.09017640074679002
2023-02-28,1.0611205101013184,0.005333744882631658,0.0851643157665701,0.08076012394135963,0.10175766392843717,0.08844916478930034
2023-03-01,1.0577309131622314,-0.003199469102332789,0.08542516176002579,0.07867147901777556,0.1020693329496725,0.08616166335893401
2023-03-02,1.066894292831421,0.008625932198623705,0.0917799443733845,0.08046731463727902,0.10966227639890835,0.08812847758471815
2023-03-03,1.0599732398986816,-0.006508235473883866,0.07642176906297164,0.0810427127523415,0.09131172631553093,0.08875865842415777
2023-03-06,1.0626201629638672,0.00249404754925224,0.07194044909003025,0.08097027764981568,0.08595726949100535,0.08867932689261519
2023-03-07,1.0688328742980957,0.005829571489454962,0.06748169429798669,0.08135568589662256,0.08062977442943901,0.08910142923557011
2023-03-08,1.05507493019104,-0.01295549318169404,0.07847667016204103,0.08508625780152018,0.09376700272517666,0.09318718286088913
2023-03-09,1.0549525022506714,-0.00011604393253258556,0.07847447906842109,0.0847823779472767,0.09376438472060272,0.09285437109695911
2023-03-10,1.0584698915481567,0.0033286223856131797,0.07973594633023699,0.0849616806170637,0.09527163526948784,0.09305074488408539
2023-03-13,1.0683646202087402,0.00930472022571737,0.08628401840477802,0.08548680808142071,0.10309552854618205,0.09362586888543074
2023-03-14,1.0725010633468628,0.0038642763226350934,0.08474219811605142,0.08532720037131615,0.10125330120758265,0.09345106518326045
2023-03-15,1.0727657079696655,0.00024672420948644856,0.08299525727587931,0.08504238795766189,0.09916598779095946,0.09313913624011474
2023-03-16,1.0583354234695435,-0.013542768888188937,0.09525498304066522,0.08871690541372342,0.11381438886127701,0.09716349856313863
2023-03-17,1.0614134073257446,0.002904104462518152,0.09517542743897467,0.08873208348499972,0.11371933270885466,0.0971801217140451
2023-03-20,1.0678855180740356,0.006079118908904215,0.09736662505520009,0.08953498028397859,0.11633746154163727,0.09805946101933452
2023-03-21,1.071914792060852,0.003766032493777598,0.0980558190107177,0.08976986536025873,0.11716093750426104,0.09831670912402458
2023-03-22,1.0774236917495728,0.0051261462943097014,0.09954006258460918,0.0902997279105775,0.11893436992628582,0.09889701903121162
2023-03-23,1.0870392322540283,0.008884978951823826,0.10293586437416298,0.09120963237868743,0.12299180706012164,0.09989355403282718
2023-03-24,1.0835057497024536,-0.003255851136334388,0.10229347602030946,0.09130514986874858,0.12222425626570044,0.09999816558870857
2023-03-27,1.077818512916565,-0.0052627456329634136,0.10445167227263338,0.09197238951365926,0.12480295377484894,0.10072893204158712
2023-03-28,1.0807071924209595,0.0026765316917468037,0.10307722846110358,0.09208266450939907,0.12316071441434591,0.10084970614140663
2023-03-29,1.0839520692825317,0.0029980508706156195,0.10218930029167721,0.09208730256186175,0.12209978302020738,0.10085478577534665
2023-03-30,1.0843634605407715,0.0003794570093860563,0.10107608039153627,0.09166859477664831,0.12076966423210511,0.10039621349876375
2023-03-31,1.0904649496078491,0.00561102204353346,0.09879299289044527,0.09206564194524783,0.11804174176171256,0.10083106288644031
2023-04-03,1.0803335905075073,-0.009334291021729486,0.10194849576268575,0.09057302355082313,0.12181206032657685,0.09919633470756986
2023-04-04,1.091226577758789,0.010032490718915267,0.10666354025543723,0.09202705936711017,0.1274457803721428,0.1007888069234087
2023-04-05,1.0960105657577515,0.004374464508325442,0.10599594977218033,0.09074019952501025,0.12664811708528828,0.09937942723601156
2023-04-06,1.090334177017212,-0.005192595096162501,0.09586431147843592,0.08811836789178935,0.11454243837162192,0.09650797525130511
2023-04-07,1.0920130014419556,0.001538549661100185,0.09566980291557248,0.08705849282530438,0.11431003191367171,0.0953471911930777
2023-04-10,1.0913575887680054,-0.0006003677951654333,0.09576624504963421,0.08707425209981946,0.11442526475712335,0.09536445088264377
2023-04-11,1.086932897567749,-0.004062541073859795,0.09312277344079704,0.08737376920055044,0.1112667412234674,0.09569248452235195
2023-04-12,1.0917507410049438,0.004422717649457876,0.0933725186418881,0.08607588430990312,0.11156514658270285,0.0942710301093577
2023-04-13,1.0999890565872192,0.007517639083118104,0.09613956242253559,0.08706340421875701,0.11487131899273147,0.09535257019236146
2023-04-14,1.1054610013961792,0.004962212603613521,0.08049971192701856,0.0875702999238098,0.09618421235318594,0.09590772661807172
